original address,latitude,longitude
"105 MARY'S AVENUE, KINGSTON, NY",41.9210118,-74.0000707
"455 EAST BAY DRIVE, LONG BEACH, NY",40.594109,-73.651061
"1555 LONG POND ROAD, ROCHESTER, NY",43.1905374,-77.7017682
"529 CENTRAL AVENUE, DUNKIRK, NY",42.481276,-79.33423
"82-68 164TH STREET, JAMAICA, NY",40.717302,-73.8035295
"1300 MASSACHUSETTS AVENUE, TROY, NY",42.742847,-73.676726
"LINDEN BOULEVARD AT BROOKDALE PLAZA, BROOKLYN, NY",40.6553312,-73.9122081
"100 WOODS RD, VALHALLA, NY",41.0877277,-73.8039491
"17 LANSING STREET, AUBURN, NY",42.941359,-76.564744
"506 SIXTH STREET, BROOKLYN, NY",40.667619,-73.9785
"111  CLARA BARTON STREET, DANSVILLE, NY",42.552242,-77.698336
"207 FOOTE AVENUE, JAMESTOWN, NY",42.089972,-79.23058
"506 LENOX AVENUE, NEW YORK, NY",40.8147746,-73.9402712
"750 EAST ADAMS STREET, SYRACUSE, NY",43.0426921,-76.1404327
"2209 GENESEE STREET, UTICA, NY",43.081133,-75.26648
"200 BELLE TERRE ROAD, PORT JEFFERSON, NY",40.9477937,-73.0603264
"150 BROAD STREET, HAMILTON, NY",42.81327,-75.543163
"75 BEEKMAN STREET, PLATTSBURGH, NY",44.700218,-73.471005
"1000 NORTH VILLAGE AVENUE, ROCKVILLE CENTR, NY",40.6863266,-73.634293
"701 NORTH BROADWAY, SLEEPY HOLLOW, NY",41.1088049,-73.863552
"1001 WEST STREET, CARTHAGE, NY",43.986983,-75.5940619
"70 DUBOIS STREET, NEWBURGH, NY",41.5030708,-74.0151739
"2 COULTER ROAD, CLIFTON SPRINGS, NY",42.960425,-77.136366
"1980 CROMPOND ROAD, CORTLANDT MANOR, NY",41.29265,-73.892419
"178 GRANDVIEW DRIVE, COBLESKILL, NY",42.687036,-74.482092
"535 EAST 70TH STREET, NEW YORK, NY",40.7648802,-73.9530179
"670 STONELEIGH AVENUE, CARMEL, NY",41.384215,-73.663234
"99 EAST STATE STREET, GLOVERSVILLE, NY",43.069516,-74.330007
"176 DENISON PARKWAY EAST, CORNING, NY",42.140845,-77.047718
"565 ABBOTT ROAD, BUFFALO, NY",42.8478202,-78.8126387
"601 ELMWOOD AVE, ROCHESTER, NY",43.1226626,-77.623601
"1000 MONTAUK HIGHWAY, WEST ISLIP, NY",40.693266,-73.29412
"41 EAST POST R0AD, WHITE PLAINS, NY",41.0261547,-73.7698042
"150 55TH STREET, BROOKLYN, NY",40.6466613,-74.0204939
"101 DATES DRIVE, ITHACA, NY",42.4728602,-76.5384902
"2475 ST RAYMOND AVENUE, BRONX, NY",40.8377778,-73.8541666
"888 OLD COUNTRY ROAD, PLAINVIEW, NY",40.774807,-73.479675
"4295 HEMPSTEAD TURNPIKE, BETHPAGE, NY",40.7259305,-73.4784379
"240 MEETING HOUSE LANE, SOUTHAMPTON, NY",40.885121,-72.380301
"445 LENOX ROAD, BROOKLYN, NY",40.655076,-73.945205
"102 - 01 66TH ROAD, FOREST HILLS, NY",40.729029,-73.851524
"900 FRANKLIN AVENUE, VALLEY STREAM, NY",40.681041,-73.686327
"3424 KOSSUTH AVENUE & 210TH STREET, BRONX, NY",40.8801306,-73.8817804
"68 HARRIS BUSHVILLE ROAD, HARRIS, NY",41.707796,-74.736981
"HEALTH SCIENCES CENTER SUNY, STONY BROOK, NY",40.9148018,-73.1203893
"33-57 HARRISON STREET, JOHNSON CITY, NY",42.1139377,-75.9590614
"327 BEACH 19TH STREET, FAR ROCKAWAY, NY",40.5980292,-73.7529582
"760 BROADWAY, BROOKLYN, NY",40.699474,-73.942794
"1545 ATLANTIC AVENUE, BROOKLYN, NY",40.6780959,-73.936505
"4422 THIRD AVENUE, BRONX, NY",40.852106,-73.891457
"50 ROUTE 25A, SMITHTOWN, NY",40.8573817,-73.1868108
"920 CHURCH ST N, CONCORD, NC",35.43802,-80.601489
"509 BILTMORE AVE, ASHEVILLE, NC",35.576583,-82.549222
"830 ROCKFORD ST, MOUNT AIRY, NC",36.488967,-80.611891
"601 N ELM ST  PO BOX HP-5, HIGH POINT, NC",35.9556923,-80.0053176
"500 LAUCHWOOD DR, LAURINBURG, NC",34.751245,-79.467888
"2700 WAYNE MEMORIAL DR, GOLDSBORO, NC",35.3977239,-77.9525029
"125 HOSPITAL DR, SPRUCE PINE, NC",35.910967,-82.063089
"288 SOUTH RIDGECREST AVE, RUTHERFORDTON, NC",35.362513,-81.966918
"3333 SILAS CREEK PARKWAY, WINSTON-SALEM, NC",36.0758078,-80.2977909
"612 MOCKSVILLE AVE, SALISBURY, NC",35.681722,-80.470716
"68 HOSPITAL RD, SYLVA, NC",35.385951,-83.202926
"800 N JUSTICE ST, HENDERSONVILLE, NC",35.3207957,-82.468116
"1135 CARTHAGE ST, SANFORD, NC",35.4689369,-79.1866809
"201 E GROVER ST, SHELBY, NC",35.302883,-81.535711
"100 HOSPITAL DRIVE, HENDERSONVILLE, NC",35.389944,-82.488152
"607 BEAMAN ST, CLINTON, NC",35.008338,-78.323393
"100 AIRPORT RD, KINSTON, NC",35.290527,-77.583071
"1638 OWEN DRIVE P O BOX 2000, FAYETTEVILLE, NC",35.0325802,-78.931257
"PO BOX 3708 DUMC  ERWIN RD, DURHAM, NC",36.0083616,-78.9392055
"2525 COURT DR, GASTONIA, NC",35.2734149,-81.1368781
"100 HOSPITAL DR BOX 609, LOUISBURG, NC",36.0990393,-78.301106
"706 W KING ST, KINGS MOUNTAIN, NC",35.2410557,-81.3565991
"628 E 12TH ST, WASHINGTON, NC",35.5491752,-77.039847
"557 BROOKDALE DR  P O BOX 1828, STATESVILLE, NC",35.799858,-80.87863
"2100 STANTONSBURG RD, PO BOX 6028, GREENVILLE, NC",35.607262,-77.404766
"321 MULBERRY ST SW, LENOIR, NC",35.910583,-81.535123
"317 WESTERN BOULEVARD, JACKSONVILLE, NC",34.762728,-77.385821
"MEDICAL CENTER BOULEVARD, WINSTON-SALEM, NC",36.0906186,-80.2716076
"3916 BEN FRANKLIN BOULEVARD, DURHAM, NC",36.042904,-78.896895
"300 W 27 ST  PO BOX 1408, LUMBERTON, NC",34.637229,-79.012133
"336 DEERFIELD ROAD, BOONE, NC",36.198777,-81.652227
"200 HAWTHORNE LANE BOX 33549, CHARLOTTE, NC",35.2270869,-80.8431267
"720 MALCOLM BLVD, VALDESE, NC",35.7475862,-81.5234055
"117 E KINGS HIGHWAY, EDEN, NC",36.494682,-79.739606
"101 MANNING DRIVE, CHAPEL HILL, NC",35.9052851,-79.0496349
"1370 WEST D ST, NORTH WILKESBOR, NC",36.158627,-81.1566182
"500 JEFFERSON ST, WHITEVILLE, NC",34.33747,-78.694254
"3000 NEW BERN AVE, RALEIGH, NC",35.7852278,-78.588362
"1240 HUFFMAN MILL RD PO BOX 202, BURLINGTON, NC",36.063466,-79.502078
"800 TILGHMAN DR, DUNN, NC",35.307153,-78.634739
"3400 WAKE FOREST RD, RALEIGH, NC",35.8291518,-78.6192187
"2201 S STERLING ST, MORGANTON, NC",35.7239944,-81.6587366
"500 MORVEN ROAD, WADESBORO, NC",34.9612052,-80.0758627
"207 OLD LEXINGTON RD BOX 789, THOMASVILLE, NC",35.8826369,-80.0819879
"430 RANKIN DRIVE P O BOX 730, MARION, NC",35.6634407,-82.0276985
"509 BRIGHT LEAF BLVD, SMITHFIELD, NC",35.5084935,-78.3394455
"1200 N ELM ST, GREENSBORO, NC",36.0925096,-79.7885496
"250 HOSPITAL DRIVE PO BOX 1817, LEXINGTON, NC",35.8048172,-80.2884882
"180 PARKWOOD DR, ELKIN, NC",36.261809,-80.838577
"2001 VAIL AVE, CHARLOTTE, NC",35.210294,-80.820842
"500 S ACADEMY ST, AHOSKIE, NC",36.285553,-76.994887
"1000 WEST HAMLET AVENUE, HAMLET, NC",34.9022785,-79.7112541
"111 HOSPITAL DR, TARBORO, NC",35.921155,-77.555852
"1144 N ROAD ST, ELIZABETH CITY, NC",36.3269,-76.2237
"1000 BLYTHE BLVD, CHARLOTTE, NC",35.203969,-80.839083
"4420 LAKE BOONE TRAIL, RALEIGH, NC",35.8154893,-78.704042
"155 MEMORIAL DRIVE, PINEHURST, NC",35.205542,-79.456449
"420 N CENTER ST, HICKORY, NC",35.7373202,-81.3365873
"301 YADKIN ST, ALBEMARLE, NC",35.364566,-80.194498
"401 N MAIN ST, KENANSVILLE, NC",34.9649988,-77.9616478
"364 WHITE OAK STREET, ASHEBORO, NC",35.71177,-79.8148933
"1705 S TARBORO ST, WILSON, NC",35.718497,-77.9451799
"COLLEGE ST BOX 947, OXFORD, NC",36.3107004,-78.5908345
"171 FAIRVIEW ROAD, MOORESVILLE, NC",35.547748,-80.855631
"600 HOSPITAL DR, MONROE, NC",34.9738157,-80.5225031
"2000 NEUSE BLVD, NEW BERN, NC",35.114204,-77.065681
"PO BOX 59, HENDERSON, NC",36.3295905,-78.3991638
"310 S MCCASKEY RD P O BOX 1128, WILLIAMSTON, NC",35.839756,-77.073104
"2131 S 17TH ST BOX 9000, WILMINGTON, NC",34.2257255,-77.9447102
"3500 ARENDELL ST, MOREHEAD CITY, NC",34.7261531,-76.7545181
"810 FAIRGROVE CHURCH RD, HICKORY, NC",35.716638,-81.266609
"218 OLD MOCKSBVILLE RD PO BOX 1823, STATESVILLE, NC",35.818754,-80.828965
"433 MCALISTER RD, LINCOLNTON, NC",35.490295,-81.203192
"2460 CURTIS ELLIS DRIVE, ROCKY MOUNT, NC",35.9735482,-77.8496174
"1950 S HAWTHORNE RD, WINSTON-SALEM, NC",36.0788749,-80.2960049
"250 SMITH CHURCH RD, ROANOKE RAPIDS, NC",36.432954,-77.64729
"1901 RANDOLPH RD, CHARLOTTE, NC",35.210761,-80.823595
"3643 N ROXBORO ROAD, DURHAM, NC",36.0496032,-78.906174
"CALLER BOX C268, CHEROKEE, NC",35.4770574,-83.3205859
"1 MEDICAL CENTER DR  PO BOX 139, SUPPLY, NC",34.009061,-78.289923
"615 RIDGE RD, ROXBORO, NC",36.4065966,-78.9856286
"3990 EAST US HIGHWAY 64 ALT, MURPHY, NC",35.0763041,-83.9703619
"8800 NORTH TYRON STREET, CHARLOTTE, NC",35.306292,-80.747471
"2520 TROY DRIVE, WILMINGTON, NC",34.1948228,-77.928706
"1500 MATTHEWS TWNSHP PRKWY BOX 3310, MATTHEWS, NC",35.1168131,-80.7236804
"1900 KILDARE FARM ROAD, CARY, NC",35.740747,-78.781718
"10030 GILEAD ROAD, HUNTERSVILLE, NC",35.406344,-80.860052
"262 LEROY GEORGE DRIVE, CLYDE, NC",35.525858,-82.9435071
"900 E BROADWAY, BISMARCK, ND",46.80739,-100.7777289
"407 3RD ST SE, MINOT, ND",48.2325788,-101.2884279
"801 BROADWAY NORTH, FARGO, ND",46.884957,-96.78609
"300 N 7TH ST, BISMARCK, ND",46.807977,-100.782289
"1200 S COLUMBIA RD, GRAND FORKS, ND",47.9104539,-97.0674159
"PO BOX 160, BELCOURT, ND",48.8391712,-99.7448688
"3000 32ND AVE SOUTH, FARGO, ND",46.831567,-96.828056
"7500 STATE ROAD, CINCINNATI, OH",39.0858227,-84.3488631
"1025 CENTER ST, ASHLAND, OH",40.858708,-82.310232
"234 GOODMAN STREET, CINCINNATI, OH",39.1370651,-84.5039241
"3535 OLENTANGY RIVER RD, COLUMBUS, OH",40.0306438,-83.0344023
"1805 27TH STREET, PORTSMOUTH, OH",38.7532,-82.978
"1001 BELLEFONTAINE AVENUE, LIMA, OH",40.735785,-84.0863
"659 BOULEVARD, DOVER, OH",40.5139344,-81.4564441
"1000 MCKINLEY PARK DRIVE, MARION, OH",40.571168,-83.1293309
"500 SOUTH CLEVELAND AVENUE, WESTERVILLE, OH",40.1147943,-82.9467738
"915 WEST MICHIGAN STREET, SIDNEY, OH",40.2879965,-84.1690917
"55 HOSPITAL DRIVE, ATHENS, OH",39.3279604,-82.115643
"4777 EAST GALBRAITH ROAD, CINCINNATI, OH",39.2068015,-84.3809279
"111 SOUTH GRANT AVENUE, COLUMBUS, OH",39.9609791,-82.9907736
"155 5TH STREET N E, BARBERTON, OH",41.014765,-81.589133
"525 EAST MARKET STREET, AKRON, OH",41.081607,-81.500071
"1111 HAYES AVENUE, SANDUSKY, OH",41.4464237,-82.7086442
"1141 NORTH MONROE DRIVE, XENIA, OH",39.700218,-83.927822
"400 WABASH AVENUE, AKRON, OH",41.077471,-81.530417
"950 WEST WOOSTER STREET, BOWLING GREEN, OH",41.375763,-83.665562
"200 SAINT CLAIR STREET, SAINT MARYS, OH",40.5451824,-84.3701053
"793 WEST STATE STREET, COLUMBUS, OH",39.957371,-83.021364
"1761 BEALL AVENUE, WOOSTER, OH",40.8204053,-81.9342235
"2351 EAST 22ND STREET, CLEVELAND, OH",41.4964009,-81.6737644
"2951 MAPLE AVENUE, ZANESVILLE, OH",39.9751,-82.018118
"1330 COSHOCTON ROAD, MOUNT VERNON, OH",40.3996679,-82.4482173
"7007 POWERS BOULEVARD, PARMA, OH",41.3826511,-81.7312692
"835 SWEITZER STREET, GREENVILLE, OH",40.0889158,-84.6351147
"110 NORTH POPLAR STREET, OXFORD, OH",39.5125559,-84.740345
"3000 ARLINGTON AVENUE, TOLEDO, OH",41.6178782,-83.6163207
"ONE WYOMING STREET, DAYTON, OH",39.745474,-84.185228
"2222 PHILADELPHIA DRIVE, DAYTON, OH",39.7877827,-84.2349325
"100 JACKSON PIKE, GALLIPOLIS, OH",38.8443866,-82.239024
"1350 EAST MARKET STREET, WARREN, OH",41.2354879,-80.798649
"3000 MACK ROAD, FAIRFIELD, OH",39.3125703,-84.5177374
"800 WEST MAIN STREET, COLDWATER, OH",40.480736,-84.639426
"2500 METROHEALTH DRIVE, CLEVELAND, OH",41.4619589,-81.6974553
"1044 BELMONT AVENUE, YOUNGSTOWN, OH",41.115286,-80.656932
"272 BENEDICT AVENUE, NORWALK, OH",41.2256991,-82.6049137
"730 WEST MARKET STREET, LIMA, OH",40.741375,-84.11966
"2142 NORTH COVE BOULEVARD, TOLEDO, OH",41.674261,-83.596403
"1320 MERCY DRIVE NW, CANTON, OH",40.8121852,-81.396246
"1250 S WASHINGTON STREET, VAN WERT, OH",40.8504027,-84.5813426
"401 NORTH EWING STREET, LANCASTER, OH",39.717496,-82.577721
"5200 HARROUN ROAD, SYLVANIA, OH",41.7092419,-83.6943677
"27100 CHARDON ROAD, RICHMOND HEIGHT, OH",41.5812961,-81.4897946
"ONE MEDICAL CENTER DRIVE, FRANKLIN, OH",39.499387,-84.3147897
"18101 LORAIN AVENUE, CLEVELAND, OH",41.4501274,-81.8239658
"6847 N CHESTNUT, RAVENNA, OH",41.1755369,-81.2491475
"3535 SOUTHERN BOULEVARD, KETTERING, OH",39.6972519,-84.1925212
"90 NORTH FOURTH STREET, MARTINS FERRY, OH",40.0987271,-80.7207236
"2600 NAVARRE AVENUE, OREGON, OH",41.6363852,-83.4864045
"18901 LAKE SHORE BOULEVARD, EUCLID, OH",41.5982465,-81.5488358
"2600 SIXTH STREET SW, CANTON, OH",40.79609,-81.403597
"410 WEST 10TH AVENUE, COLUMBUS, OH",39.9944489,-83.0187249
"100 MEDICAL CENTER DRIVE, SPRINGFIELD, OH",39.9283093,-83.8161529
"1730 WEST 25TH STREET, CLEVELAND, OH",41.488286,-81.707249
"45 ST LAWRENCE DRIVE, TIFFIN, OH",41.1051405,-83.2170144
"5901 MONCLOVA ROAD, MAUMEE, OH",41.557253,-83.681413
"1000 EAST WASHINGTON STREET, MEDINA, OH",41.1379442,-81.8379009
"500 LONDON AVENUE, MARYSVILLE, OH",40.229531,-83.36773
"1900 SOUTH MAIN STREET, FINDLAY, OH",41.01785,-83.651653
"425 WEST 5TH STREET, EAST LIVERPOOL, OH",40.6214895,-80.5865109
"7590 AUBURN ROAD, CONCORD, OH",41.66317,-81.246959
"13951 TERRACE ROAD, CLEVELAND, OH",41.525222,-81.58267
"1400 WEST MAIN STREET, BELLEVUE, OH",41.2854973,-82.8840511
"1460 ORANGE STREET, COSHOCTON, OH",40.271019,-81.847994
"2213 CHERRY STREET, TOLEDO, OH",41.668096,-83.5427459
"3131 QUEEN CITY AVENUE, CINCINNATI, OH",39.1362753,-84.6048483
"44 BLAINE AVENUE, BEDFORD, OH",41.394958,-81.534836
"425 HOME STREET, GEORGETOWN, OH",38.8588211,-83.8979183
"335 GLESSNER AVENUE, MANSFIELD, OH",40.752637,-82.528032
"433 WEST HIGH STREET, BRYAN, OH",41.4745344,-84.5570203
"29000 CENTER RIDGE ROAD, WESTLAKE, OH",41.436532,-81.944514
"2420 LAKE AVENUE, ASHTABULA, OH",41.880342,-80.795533
"254 CLEVELAND AVENUE, AMHERST, OH",41.399398,-82.224113
"200 EAST STATE STREET, ALLIANCE, OH",40.9022094,-81.1026943
"630 EATON AVENUE, HAMILTON, OH",39.415506,-84.57263
"405 GRAND AVENUE, DAYTON, OH",39.7694959,-84.202853
"375 DIXMYTH AVENUE, CINCINNATI, OH",39.1407077,-84.5196031
"11100 EUCLID AVENUE, CLEVELAND, OH",41.5077348,-81.6059201
"500 GYPSY LANE, YOUNGSTOWN, OH",41.1336116,-80.65823
"12300 MCCRACKEN ROAD, GARFIELD HEIGHT, OH",41.421116,-81.598084
"20000 HARVARD ROAD, WARRENSVILLE HE, OH",41.447877,-81.537086
"630 EAST RIVER STREET, ELYRIA, OH",41.366491,-82.09708
"401 MATTHEW STREET, MARIETTA, OH",39.430606,-81.464544
"981 WOOSTER ROAD, MILLERSBURG, OH",40.565148,-81.920461
"1900 23RD STREET, CUYAHOGA FALLS, OH",41.132008,-81.510701
"875 EIGHTH STREET NE, MASSILLON, OH",40.8065601,-81.5163265
"5100 WEST  BROAD STREET, COLUMBUS, OH",39.953109,-83.13803
"4697 HARRISON STREET, BELLAIRE, OH",40.029843,-80.743118
"18697 BAGLEY ROAD, MIDDLEBURG HEIG, OH",41.370277,-81.831887
"715 SOUTH TAFT AVENUE, FREMONT, OH",41.339127,-83.134406
"272 HOSPITAL ROAD, CHILLICOTHE, OH",39.3946335,-82.9697884
"667 EASTLAND AVE SE, WARREN, OH",41.230463,-80.777492
"2139 AUBURN AVENUE, CINCINNATI, OH",39.1212653,-84.5102765
"600 NORTH PICKAWAY STREET, CIRCLEVILLE, OH",39.6091516,-82.9383981
"3700 KOLBE ROAD, LORAIN, OH",41.4368849,-82.237613
"3130 NORTH COUNTY ROAD 25A, TROY, OH",40.0891863,-84.2239955
"610 WEST MAIN STREET, WILMINGTON, OH",39.443587,-83.840008
"10500 MONTGOMERY ROAD, CINCINNATI, OH",39.249446,-84.3413
"9500 EUCLID AVENUE, CLEVELAND, OH",41.5046134,-81.6216257
"1995 EAST STATE STREET, SALEM, OH",40.9009295,-80.8318133
"210 NORTH MAIN STREET, LONDON, OH",39.8925374,-83.454325
"13207 RAVENNA RD, CHARDON, OH",41.50885,-81.190188
"195 WADSWORTH ROAD, WADSWORTH, OH",41.028187,-81.752964
"205 PALMER AVENUE, BELLEFONTAINE, OH",40.3684136,-83.757063
"1341 NORTH CLARK STREET, CAMBRIDGE, OH",40.041146,-81.577894
"561 WEST CENTRAL AVENUE, DELAWARE, OH",40.305623,-83.089148
"380 SUMMIT AVENUE, STEUBENVILLE, OH",40.3560133,-80.6250211
"14519 DETROIT AVENUE, LAKEWOOD, OH",41.4847899,-81.7964889
"1320 WEST MAIN STREET, NEWARK, OH",40.048764,-82.450288
"6780 MAYFIELD ROAD, MAYFIELD HEIGHT, OH",41.5201268,-81.432907
"2446 KIPLING AVENUE, CINCINNATI, OH",39.204626,-84.570925
"3000 HOSPITAL DRIVE, BATAVIA, OH",39.080232,-84.144589
"4000 MIAMISBURG-CENTERVILLE ROAD, MIAMISBURG, OH",39.6377752,-84.248638
"349 OLDE RIDENOUR ROAD, COLUMBUS, OH",40.02711,-82.881818
"2801 BAY PARK DRIVE, OREGON, OH",41.6202688,-83.4833096
"3404 SYLVANIA AVENUE, TOLEDO, OH",41.69195,-83.624546
"801 MEDICAL DRIVE, SUITE B, LIMA, OH",40.6967168,-84.0897883
"7333 SMITH'S MILL ROAD, NEW ALBANY, OH",40.0871254,-82.7923593
"3125 HAMILTON MASON ROAD, HAMILTON, OH",39.3782429,-84.5136934
"1404 EAST SECOND STREET, DEFIANCE, OH",41.2843919,-84.33944
"ONE ELIZABETH PLACE, DAYTON, OH",39.746047,-84.1996581
"8401 MARKET STREET, BOARDMAN, OH",40.994981,-80.661916
"2000 TAMARACK ROAD, NEWARK, OH",40.042557,-82.464886
"7500 HOSPITAL AVENUE, DUBLIN, OH",40.0996973,-83.1655101
"444 NORTH MAIN STREET, AKRON, OH",41.096976,-81.513553
"7630 SOUTHERN BLVD, YOUNGSTOWN, OH",41.015333,-80.655502
"7700 UNIVERSITY DRIVE, WEST CHESTER, OH",39.358299,-84.367845
"100 WEST MAIN STREET, SPRINGFIELD, OH",39.925385,-83.812816
"2390 ENTERPRISE DRIVE, FREMONT, OH",41.3795689,-83.116772
"3999 RICHMOND ROAD, BEACHWOOD, OH",41.4530706,-81.4954387
"1120 SOUTH UTICA AVENUE, TULSA, OK",36.1471115,-95.9679875
"900 17TH STREET, WOODWARD, OK",36.438328,-99.4009159
"200 SECOND AVENUE SOUTHWEST, BOX 1207, MIAMI, OK",36.8745146,-94.8774554
"1900 NORTH 14TH STREET, PONCA CITY, OK",36.725639,-97.068586
"905 SOUTH MAIN STREET, SHATTUCK, OK",36.2686757,-99.8814685
"901 NORTH PORTER, NORMAN, OK",35.230279,-97.440108
"2115 PARK VIEW DRIVE, EL RENO, OK",35.5298806,-97.9805045
"4300 WEST MEMORIAL ROAD, OKLAHOMA CITY, OK",35.6079386,-97.5969282
"1800 UNIVERSITY BOULEVARD, DURANT, OK",34.006549,-96.393983
"111 NORTH BAILEY STREET, PRYOR, OK",36.3074848,-95.3053348
"600 SOUTH MONROE, ENID, OK",36.3907431,-97.8866451
"3500 EAST FRANK PHILLIPS BOULEVARD, BARTLESVILLE, OK",36.7519872,-95.9408948
"1801 WEST 3RD STREET, ELK CITY, OK",35.4117385,-99.4251056
"430 NORTH MONTA VISTA, ADA, OK",34.7744159,-96.6347715
"1200 EAST PECAN ST, ALTUS, OK",34.635095,-99.316999
"1407 WHISENANT DRIVE, DUNCAN, OK",34.5199989,-97.9749968
"300 ROCKEFELLER DRIVE, MUSKOGEE, OK",35.7535084,-95.4061228
"305 SOUTH 5TH STREET, ENID, OK",36.393855,-97.87094
"3300 NORTHWEST EXPRESSWAY, OKLAHOMA CITY, OK",35.5296022,-97.5749567
"100 NORTH 30TH STREET, CLINTON, OK",35.514514,-98.996485
"710 SOUTH 13TH STREET, BLACKWELL, OK",36.798281,-97.299988
"5501 NORTH PORTLAND AVENUE, OKLAHOMA CITY, OK",35.525307,-97.584611
"ONE CLARK BASS BOULEVARD, MCALESTER, OK",34.9342694,-95.7507205
"400 EAST CHESTNUT STREET, HOLLIS, OK",34.6914942,-99.9148762
"1000 NORTH LEE AVENUE, OKLAHOMA CITY, OK",35.4780019,-97.523522
"1202 N MUSKOGEE PLACE, CLAREMORE, OK",36.3230278,-95.6053768
"105 WALL STREET, POTEAU, OK",35.044531,-94.6121395
"700 W. 7TH, BRISTOW, OK",35.833806,-96.4010146
"1011 FOURTEENTH AVENUE, NORTHWEST, ARDMORE, OK",34.189085,-97.141276
"1301 LINCOLN ROAD, IDABEL, OK",33.880909,-94.8127308
"1323 WEST 6TH STREET, STILLWATER, OK",36.11504,-97.074403
"319 EAST JOSEPHINE, FREDERICK, OK",34.4033034,-99.0142105
"2220 IOWA STREET, CHICKASHA, OK",35.049241,-97.961299
"3401 WEST GORE BOULVARD, LAWTON, OK",34.6089432,-98.4367356
"1401 MORRIS DRIVE, P O BOX 1038, OKMULGEE, OK",35.6104103,-95.9532179
"735 NORTH FOREMAN, VINITA, OK",36.6531752,-95.1557663
"806 STATE HIGHWAY 2 NORTH, WILBURTON, OK",34.9200376,-95.3202528
"744 WEST 9TH STREET, TULSA, OK",36.1467465,-95.999694
"800 SHARE DRIVE, ALVA, OK",36.7871123,-98.6702105
"510 EAST MAIN STREET, ANTLERS, OK",34.2317351,-95.6154687
"1400 EAST DOWNING STREET, TAHLEQUAH, OK",35.9153014,-94.9499638
"6161 SOUTH YALE, TULSA, OK",36.072803,-95.9194179
"1200 EVERETT DRIVE, OKLAHOMA CITY, OK",35.6055258,-97.4545006
"2825 PARKLAWN DRIVE, MIDWEST CITY, OK",35.467212,-97.393704
"5602 SOUTHWEST LEE BOULEVARD, LAWTON, OK",34.5943434,-98.4610453
"1027 EAST CHERRY STREET, CUSHING, OK",35.97828,-96.757461
"1405 EAST KIRK ROAD, HUGO, OK",34.0115942,-95.4921034
"911 HOSPITAL DRIVE, SAYRE, OK",35.3069235,-99.6324235
"4401 SOUTH WESTERN AVENUE, OKLAHOMA CITY, OK",35.4216849,-97.533061
"213 EAST REDWOOD, SALLISAW, OK",35.46346,-94.7888604
"1001 EAST 18TH STREET, GROVE, OK",36.5813316,-94.7586391
"1923 SOUTH UTICA AVENUE, TULSA, OK",36.1339328,-95.9671759
"520 MEDICAL DRIVE, GUYMON, OK",36.6907088,-101.4759864
"501 FOURTEENTH STREET, PERRY, OK",36.2891679,-97.29952
"1102 W MACARTHUR, SHAWNEE, OK",35.361861,-96.9375578
"429 WEST ELM STREET, HOBART, OK",35.0368225,-99.0977122
"100 VALLEY DRIVE, PAULS VALLEY, OK",34.7667821,-97.188387
"1500 NORTH GREEN AVENUE, PURCELL, OK",35.0288289,-97.3658053
"1200 WEST CHEROKEE STREET, WAGONER, OK",35.9599924,-95.3930552
"100 S BLISS AVENUE, TAHLEQUAH, OK",35.9125287,-94.949245
"1 CHOCTAW WAY, TALIHINA, OK",34.7554804,-95.0836895
"101 SOUTH MOORE AVE, CLAREMORE, OK",36.316433,-95.629295
"1401 WEST LOCUST, STILWELL, OK",35.8090716,-94.643007
"1921 STONECIPHER BLVD, ADA, OK",34.7341661,-96.6512099
"DEWEY BARTLETT ST AND MAIN ST, HENRYETTA, OK",35.4397964,-96.0168567
"9204 NORTH MAY AVENUE, OKLAHOMA CITY, OK",35.564246,-97.566444
"100 SOUTHEAST 59TH STREET, OKLAHOMA CITY, OK",35.4060927,-97.5093248
"8801 SOUTH 101ST EAST AVENUE, TULSA, OK",36.0358997,-95.865106
"3100 SOUTHWEST 89TH STREET, OKLAHOMA CITY, OK",35.375869,-97.570384
"14101 PARKWAY COMMONS DRIVE, OKLAHOMA CITY, OK",35.6140103,-97.5822405
"2408 EAST 81ST STREET, SUITE 300, TULSA, OK",36.0438247,-95.9535599
"1201 HEALTH CENTER PARKWAY, YUKON, OK",35.484988,-97.763602
"330 SOUTHWEST 80TH STREET, OKLAHOMA CITY, OK",35.3862951,-97.5187277
"4050 WEST MEMORIAL ROAD, OKLAHOMA CITY, OK",35.6090137,-97.5942934
"6901 SOUTH OLYMPIA AVENUE, TULSA, OK",36.064061,-96.003535
"10501 EAST 91ST STREET SOUTH, TULSA, OK",36.0319802,-95.8587545
"1044 SOUTHWEST 44TH STREET, SUITE 950, OKLAHOMA CITY, OK",35.4205639,-97.5341424
"9600 NORTH BROADWAY EXTENSION, OKLAHOMA CITY, OK",35.5679811,-97.513732
"1800 SOUTH RENAISSANCE BOULEVARD, EDMOND, OK",35.6357419,-97.4995273
"12451 EAST 100TH STREET NORTH, OWASSO, OK",36.298863,-95.835129
"10502 NORTH 110TH EAST AVENUE, OWASSO, OK",36.3044069,-95.8527639
"2401 WRANGLER BOULEVARD, SEMINOLE, OK",35.2462602,-96.6985515
"2900 NORTH MAIN STREET, MUSKOGEE, OK",35.7808957,-95.3581885
